,hotel_id,price,stock,city,date,language,mobile,avatar_id,request_id,request_number
2224,478,89,79,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2225,936,119,106,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2226,615,90,77,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2227,857,87,82,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2228,468,65,42,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2229,276,66,41,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2230,606,203,204,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2231,860,118,100,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2232,149,149,138,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2233,20,68,43,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2234,384,143,142,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2235,185,118,104,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2236,135,195,201,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2237,333,84,83,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2238,252,147,142,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2239,939,143,149,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2240,780,195,216,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2241,870,70,43,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2242,873,193,212,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2243,411,89,41,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2244,285,86,42,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2245,131,142,147,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2246,67,195,210,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2247,444,85,89,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2248,414,62,85,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2249,747,141,148,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2250,31,87,85,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2251,737,142,144,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2252,351,80,44,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2253,941,61,41,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2254,500,68,102,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2255,138,64,44,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2256,322,84,45,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2257,458,63,81,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2258,733,90,84,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2259,186,118,108,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2260,75,89,78,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2261,768,204,205,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2262,277,202,202,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2263,147,145,140,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2264,393,119,104,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2265,729,209,208,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2266,235,120,100,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2267,717,210,199,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2268,495,213,194,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2269,904,94,79,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2270,427,147,145,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2271,205,80,43,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2272,609,139,150,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2273,102,197,203,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2274,127,69,80,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2275,619,115,88,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2276,673,144,141,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2277,689,84,84,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2278,527,118,106,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2279,525,85,80,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2280,418,125,101,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2281,297,205,202,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2282,126,81,82,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2283,261,89,90,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2284,413,194,222,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2285,697,119,101,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2286,600,60,44,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2287,370,63,43,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2288,93,195,199,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2289,997,122,98,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2290,499,138,142,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2291,174,133,146,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2292,79,91,86,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2293,265,196,205,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2294,909,66,40,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2295,618,87,81,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2296,901,199,205,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2297,828,112,45,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2298,845,195,203,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2299,789,60,40,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2300,39,87,78,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2301,175,91,78,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2302,822,140,146,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2303,258,140,152,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2304,388,126,104,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2305,312,88,103,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2306,982,135,145,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2307,964,124,100,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2308,710,94,81,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2309,398,65,41,madrid,39,croatian,0,129327,madridcroatian129327,1.0
2310,392,158,97,paris,39,croatian,0,129328,pariscroatian129328,1.0
2311,980,106,82,paris,39,croatian,0,129328,pariscroatian129328,1.0
2312,421,117,82,paris,39,croatian,0,129328,pariscroatian129328,1.0
2313,121,80,44,paris,39,croatian,0,129328,pariscroatian129328,1.0
2314,808,247,196,paris,39,croatian,0,129328,pariscroatian129328,1.0
2315,776,159,104,paris,39,croatian,0,129328,pariscroatian129328,1.0
2316,722,155,101,paris,39,croatian,0,129328,pariscroatian129328,1.0
2317,645,147,101,paris,39,croatian,0,129328,pariscroatian129328,1.0
2318,851,84,86,paris,39,croatian,0,129328,pariscroatian129328,1.0
2319,629,86,80,paris,39,croatian,0,129328,pariscroatian129328,1.0
2320,863,256,222,paris,39,croatian,0,129328,pariscroatian129328,1.0
2321,199,183,141,paris,39,croatian,0,129328,pariscroatian129328,1.0
2322,705,120,81,paris,39,croatian,0,129328,pariscroatian129328,1.0
2323,767,157,97,paris,39,croatian,0,129328,pariscroatian129328,1.0
2324,942,176,141,paris,39,croatian,0,129328,pariscroatian129328,1.0
2325,338,183,138,paris,39,croatian,0,129328,pariscroatian129328,1.0
2326,614,85,42,paris,39,croatian,0,129328,pariscroatian129328,1.0
2327,738,114,86,paris,39,croatian,0,129328,pariscroatian129328,1.0
2328,790,255,201,paris,39,croatian,0,129328,pariscroatian129328,1.0
2329,207,160,101,paris,39,croatian,0,129328,pariscroatian129328,1.0
2330,885,168,98,paris,39,croatian,0,129328,pariscroatian129328,1.0
2331,735,108,80,paris,39,croatian,0,129328,pariscroatian129328,1.0
2332,477,79,107,paris,39,croatian,0,129328,pariscroatian129328,1.0
2333,314,109,79,paris,39,croatian,0,129328,pariscroatian129328,1.0
2334,14,153,84,paris,39,croatian,0,129328,pariscroatian129328,1.0
2335,723,77,41,paris,39,croatian,0,129328,pariscroatian129328,1.0
2336,248,176,144,paris,39,croatian,0,129328,pariscroatian129328,1.0
2337,949,253,200,paris,39,croatian,0,129328,pariscroatian129328,1.0
2338,911,114,90,paris,39,croatian,0,129328,pariscroatian129328,1.0
2339,342,115,43,paris,39,croatian,0,129328,pariscroatian129328,1.0
2340,327,189,141,paris,39,croatian,0,129328,pariscroatian129328,1.0
2341,975,156,95,paris,39,croatian,0,129328,pariscroatian129328,1.0
2342,866,256,213,paris,39,croatian,0,129328,pariscroatian129328,1.0
2343,119,177,150,paris,39,croatian,0,129328,pariscroatian129328,1.0
2344,222,255,203,paris,39,croatian,0,129328,pariscroatian129328,1.0
2345,640,155,100,paris,39,croatian,0,129328,pariscroatian129328,1.0
2346,584,259,218,paris,39,croatian,0,129328,pariscroatian129328,1.0
2347,842,272,186,paris,39,croatian,0,129328,pariscroatian129328,1.0
2348,571,256,207,paris,39,croatian,0,129328,pariscroatian129328,1.0
2349,290,160,92,paris,39,croatian,0,129328,pariscroatian129328,1.0
2350,123,108,80,paris,39,croatian,0,129328,pariscroatian129328,1.0
2351,858,177,142,paris,39,croatian,0,129328,pariscroatian129328,1.0
2352,540,267,208,paris,39,croatian,0,129328,pariscroatian129328,1.0
2353,656,108,84,paris,39,croatian,0,129328,pariscroatian129328,1.0
2354,227,81,42,paris,39,croatian,0,129328,pariscroatian129328,1.0
2355,41,108,78,paris,39,croatian,0,129328,pariscroatian129328,1.0
2356,21,80,43,paris,39,croatian,0,129328,pariscroatian129328,1.0
2357,467,249,198,paris,39,croatian,0,129328,pariscroatian129328,1.0
2358,492,112,84,paris,39,croatian,0,129328,pariscroatian129328,1.0
2359,748,179,153,paris,39,croatian,0,129328,pariscroatian129328,1.0
2360,69,257,227,paris,39,croatian,0,129328,pariscroatian129328,1.0
2361,734,119,81,paris,39,croatian,0,129328,pariscroatian129328,1.0
2362,708,157,96,paris,39,croatian,0,129328,pariscroatian129328,1.0
2363,62,78,42,paris,39,croatian,0,129328,pariscroatian129328,1.0
2364,817,191,139,paris,39,croatian,0,129328,pariscroatian129328,1.0
2365,379,266,207,paris,39,croatian,0,129328,pariscroatian129328,1.0
2366,412,271,207,paris,39,croatian,0,129328,pariscroatian129328,1.0
2367,29,186,144,paris,39,croatian,0,129328,pariscroatian129328,1.0
2368,159,177,153,paris,39,croatian,0,129328,pariscroatian129328,1.0
2369,903,87,85,paris,39,croatian,0,129328,pariscroatian129328,1.0
2370,986,188,142,paris,39,croatian,0,129328,pariscroatian129328,1.0
2371,837,247,212,paris,39,croatian,0,129328,pariscroatian129328,1.0
2372,188,86,44,paris,39,croatian,0,129328,pariscroatian129328,1.0
2373,741,158,100,paris,39,croatian,0,129328,pariscroatian129328,1.0
2374,415,119,78,paris,39,croatian,0,129328,pariscroatian129328,1.0
2375,225,160,96,paris,39,croatian,0,129328,pariscroatian129328,1.0
2376,576,189,136,paris,39,croatian,0,129328,pariscroatian129328,1.0
2377,853,150,103,paris,39,croatian,0,129328,pariscroatian129328,1.0
2378,133,147,99,paris,39,croatian,0,129328,pariscroatian129328,1.0
2379,331,79,82,paris,39,croatian,0,129328,pariscroatian129328,1.0
2380,165,154,106,paris,39,croatian,0,129328,pariscroatian129328,1.0
2381,912,153,100,paris,39,croatian,0,129328,pariscroatian129328,1.0
2382,785,181,143,paris,39,croatian,0,129328,pariscroatian129328,1.0
2383,948,188,140,paris,39,croatian,0,129328,pariscroatian129328,1.0
2384,792,80,102,paris,39,croatian,0,129328,pariscroatian129328,1.0
2385,95,255,214,paris,39,croatian,0,129328,pariscroatian129328,1.0
2386,308,180,139,paris,39,croatian,0,129328,pariscroatian129328,1.0
2387,634,84,41,paris,39,croatian,0,129328,pariscroatian129328,1.0
2388,65,150,107,paris,39,croatian,0,129328,pariscroatian129328,1.0
2389,756,179,137,paris,39,croatian,0,129328,pariscroatian129328,1.0
2390,306,183,134,paris,39,croatian,0,129328,pariscroatian129328,1.0
2391,582,183,142,paris,39,croatian,0,129328,pariscroatian129328,1.0
2392,910,83,42,paris,39,croatian,0,129328,pariscroatian129328,1.0
2393,827,86,41,paris,39,croatian,0,129328,pariscroatian129328,1.0
2394,94,255,230,paris,39,croatian,0,129328,pariscroatian129328,1.0
2395,631,82,41,paris,39,croatian,0,129328,pariscroatian129328,1.0
2396,259,110,73,paris,39,croatian,0,129328,pariscroatian129328,1.0
2397,359,113,80,paris,39,croatian,0,129328,pariscroatian129328,1.0
2398,436,252,223,paris,39,croatian,0,129328,pariscroatian129328,1.0
2399,148,111,79,paris,39,croatian,0,129328,pariscroatian129328,1.0
2400,66,141,106,paris,39,croatian,0,129328,pariscroatian129328,1.0
2401,162,263,194,paris,39,croatian,0,129328,pariscroatian129328,1.0
2402,447,108,82,paris,39,croatian,0,129328,pariscroatian129328,1.0
2403,397,271,204,paris,39,croatian,0,129328,pariscroatian129328,1.0
2404,684,82,40,paris,39,croatian,0,129328,pariscroatian129328,1.0
2405,998,188,142,paris,39,croatian,0,129328,pariscroatian129328,1.0
2406,797,117,84,paris,39,croatian,0,129328,pariscroatian129328,1.0
2407,841,80,88,paris,39,croatian,0,129328,pariscroatian129328,1.0
2408,56,186,142,paris,39,croatian,0,129328,pariscroatian129328,1.0
2409,0,176,142,paris,39,croatian,0,129328,pariscroatian129328,1.0
2410,889,153,100,paris,39,croatian,0,129328,pariscroatian129328,1.0
2411,132,252,207,paris,39,croatian,0,129328,pariscroatian129328,1.0
2412,795,158,102,paris,39,croatian,0,129328,pariscroatian129328,1.0
2413,526,259,210,paris,39,croatian,0,129328,pariscroatian129328,1.0
2414,150,181,141,paris,39,croatian,0,129328,pariscroatian129328,1.0
2415,229,177,142,paris,39,croatian,0,129328,pariscroatian129328,1.0
2416,254,153,101,paris,39,croatian,0,129328,pariscroatian129328,1.0
2417,782,271,203,paris,39,croatian,0,129328,pariscroatian129328,1.0
2418,731,157,101,paris,39,croatian,0,129328,pariscroatian129328,1.0
2419,573,269,198,paris,39,croatian,0,129328,pariscroatian129328,1.0
2420,560,149,102,paris,39,croatian,0,129328,pariscroatian129328,1.0
2421,577,157,98,paris,39,croatian,0,129328,pariscroatian129328,1.0
2422,823,183,139,paris,39,croatian,0,129328,pariscroatian129328,1.0
2423,700,181,158,paris,39,croatian,0,129328,pariscroatian129328,1.0
2424,742,241,203,paris,39,croatian,0,129328,pariscroatian129328,1.0
2425,599,105,88,paris,39,croatian,0,129328,pariscroatian129328,1.0
2426,339,177,145,paris,39,croatian,0,129328,pariscroatian129328,1.0
2427,115,109,85,paris,39,croatian,0,129328,pariscroatian129328,1.0
2428,972,81,39,paris,39,croatian,0,129328,pariscroatian129328,1.0
2429,926,176,144,paris,39,croatian,0,129328,pariscroatian129328,1.0
2430,868,174,148,paris,39,croatian,0,129328,pariscroatian129328,1.0
2431,257,157,98,paris,39,croatian,0,129328,pariscroatian129328,1.0
2432,192,116,42,paris,39,croatian,0,129328,pariscroatian129328,1.0
2433,963,113,81,paris,39,croatian,0,129328,pariscroatian129328,1.0
2434,182,155,109,paris,39,croatian,0,129328,pariscroatian129328,1.0
2435,884,179,146,paris,39,croatian,0,129328,pariscroatian129328,1.0
2436,612,174,143,paris,39,croatian,0,129328,pariscroatian129328,1.0
2437,663,152,106,paris,39,croatian,0,129328,pariscroatian129328,1.0
2438,49,157,102,paris,39,croatian,0,129328,pariscroatian129328,1.0
2439,299,103,103,paris,39,croatian,0,129328,pariscroatian129328,1.0
2440,736,188,141,paris,39,croatian,0,129328,pariscroatian129328,1.0
2441,17,83,44,paris,39,croatian,0,129328,pariscroatian129328,1.0
2442,937,180,144,paris,39,croatian,0,129328,pariscroatian129328,1.0
2443,130,177,139,paris,39,croatian,0,129328,pariscroatian129328,1.0
2444,558,85,40,paris,39,croatian,0,129328,pariscroatian129328,1.0
2445,176,87,38,paris,39,croatian,0,129328,pariscroatian129328,1.0
2446,71,281,202,paris,39,croatian,0,129328,pariscroatian129328,1.0
2447,946,181,144,paris,39,croatian,0,129328,pariscroatian129328,1.0
2448,602,108,44,paris,39,croatian,0,129328,pariscroatian129328,1.0
2449,580,113,78,paris,39,croatian,0,129328,pariscroatian129328,1.0
2450,803,266,198,paris,39,croatian,0,129328,pariscroatian129328,1.0
2451,323,252,204,paris,39,croatian,0,129328,pariscroatian129328,1.0
2452,970,257,202,paris,39,croatian,0,129328,pariscroatian129328,1.0
2453,564,94,40,paris,39,croatian,0,129328,pariscroatian129328,1.0
2454,882,185,139,paris,39,croatian,0,129328,pariscroatian129328,1.0
2455,522,110,82,paris,39,croatian,0,129328,pariscroatian129328,1.0
2456,595,150,108,paris,39,croatian,0,129328,pariscroatian129328,1.0
2457,534,256,218,paris,39,croatian,0,129328,pariscroatian129328,1.0
2458,579,81,43,paris,39,croatian,0,129328,pariscroatian129328,1.0
2459,216,180,145,paris,39,croatian,0,129328,pariscroatian129328,1.0
2460,357,157,100,paris,39,croatian,0,129328,pariscroatian129328,1.0
2461,28,117,80,paris,39,croatian,0,129328,pariscroatian129328,1.0
2462,419,108,86,paris,39,croatian,0,129328,pariscroatian129328,1.0
2463,825,157,104,paris,39,croatian,0,129328,pariscroatian129328,1.0
2464,617,263,191,paris,39,croatian,0,129328,pariscroatian129328,1.0
2465,274,153,106,paris,39,croatian,0,129328,pariscroatian129328,1.0
2466,27,256,204,paris,39,croatian,0,129328,pariscroatian129328,1.0
2467,24,249,224,paris,39,croatian,0,129328,pariscroatian129328,1.0
2468,423,208,215,rome,39,croatian,0,129329,romecroatian129329,1.0
2469,824,212,199,rome,39,croatian,0,129329,romecroatian129329,1.0
2470,273,139,98,rome,39,croatian,0,129329,romecroatian129329,1.0
2471,361,131,96,rome,39,croatian,0,129329,romecroatian129329,1.0
2472,321,228,199,rome,39,croatian,0,129329,romecroatian129329,1.0
2473,345,131,78,rome,39,croatian,0,129329,romecroatian129329,1.0
2474,838,132,102,rome,39,croatian,0,129329,romecroatian129329,1.0
2475,170,131,99,rome,39,croatian,0,129329,romecroatian129329,1.0
2476,993,148,151,rome,39,croatian,0,129329,romecroatian129329,1.0
2477,563,155,139,rome,39,croatian,0,129329,romecroatian129329,1.0
2478,550,69,92,rome,39,croatian,0,129329,romecroatian129329,1.0
2479,659,151,147,rome,39,croatian,0,129329,romecroatian129329,1.0
2480,260,99,102,rome,39,croatian,0,129329,romecroatian129329,1.0
2481,471,148,141,rome,39,croatian,0,129329,romecroatian129329,1.0
2482,651,92,81,rome,39,croatian,0,129329,romecroatian129329,1.0
2483,46,214,194,rome,39,croatian,0,129329,romecroatian129329,1.0
2484,991,146,135,rome,39,croatian,0,129329,romecroatian129329,1.0
2485,907,139,100,rome,39,croatian,0,129329,romecroatian129329,1.0
2486,787,96,78,rome,39,croatian,0,129329,romecroatian129329,1.0
2487,932,125,81,rome,39,croatian,0,129329,romecroatian129329,1.0
2488,728,208,204,rome,39,croatian,0,129329,romecroatian129329,1.0
2489,773,68,38,rome,39,croatian,0,129329,romecroatian129329,1.0
2490,642,68,43,rome,39,croatian,0,129329,romecroatian129329,1.0
2491,452,146,160,rome,39,croatian,0,129329,romecroatian129329,1.0
2492,583,65,40,rome,39,croatian,0,129329,romecroatian129329,1.0
2493,316,147,141,rome,39,croatian,0,129329,romecroatian129329,1.0
2494,621,71,42,rome,39,croatian,0,129329,romecroatian129329,1.0
2495,843,207,204,rome,39,croatian,0,129329,romecroatian129329,1.0
2496,485,68,40,rome,39,croatian,0,129329,romecroatian129329,1.0
2497,347,74,41,rome,39,croatian,0,129329,romecroatian129329,1.0
2498,701,70,44,rome,39,croatian,0,129329,romecroatian129329,1.0
2499,641,92,80,rome,39,croatian,0,129329,romecroatian129329,1.0
2500,3,66,42,rome,39,croatian,0,129329,romecroatian129329,1.0
2501,702,163,141,rome,39,croatian,0,129329,romecroatian129329,1.0
2502,386,95,42,rome,39,croatian,0,129329,romecroatian129329,1.0
2503,281,92,81,rome,39,croatian,0,129329,romecroatian129329,1.0
2504,213,92,80,rome,39,croatian,0,129329,romecroatian129329,1.0
2505,344,66,44,rome,39,croatian,0,129329,romecroatian129329,1.0
2506,73,152,143,rome,39,croatian,0,129329,romecroatian129329,1.0
2507,486,149,145,rome,39,croatian,0,129329,romecroatian129329,1.0
2508,330,204,199,rome,39,croatian,0,129329,romecroatian129329,1.0
2509,437,88,47,rome,39,croatian,0,129329,romecroatian129329,1.0
2510,786,205,195,rome,39,croatian,0,129329,romecroatian129329,1.0
2511,677,144,144,rome,39,croatian,0,129329,romecroatian129329,1.0
2512,489,224,195,rome,39,croatian,0,129329,romecroatian129329,1.0
2513,586,143,146,rome,39,croatian,0,129329,romecroatian129329,1.0
2514,751,208,212,rome,39,croatian,0,129329,romecroatian129329,1.0
2515,232,72,41,rome,39,croatian,0,129329,romecroatian129329,1.0
2516,987,72,42,rome,39,croatian,0,129329,romecroatian129329,1.0
2517,206,151,153,rome,39,croatian,0,129329,romecroatian129329,1.0
2518,781,70,40,rome,39,croatian,0,129329,romecroatian129329,1.0
2519,381,118,80,rome,39,croatian,0,129329,romecroatian129329,1.0
2520,38,86,40,rome,39,croatian,0,129329,romecroatian129329,1.0
2521,944,211,200,rome,39,croatian,0,129329,romecroatian129329,1.0
2522,191,124,101,rome,39,croatian,0,129329,romecroatian129329,1.0
2523,144,73,44,rome,39,croatian,0,129329,romecroatian129329,1.0
2524,396,93,86,rome,39,croatian,0,129329,romecroatian129329,1.0
2525,686,84,44,rome,39,croatian,0,129329,romecroatian129329,1.0
2526,569,92,83,rome,39,croatian,0,129329,romecroatian129329,1.0
2527,399,154,143,rome,39,croatian,0,129329,romecroatian129329,1.0
2528,864,125,108,rome,39,croatian,0,129329,romecroatian129329,1.0
2529,156,65,41,rome,39,croatian,0,129329,romecroatian129329,1.0
2530,644,67,95,rome,39,croatian,0,129329,romecroatian129329,1.0
2531,671,132,103,rome,39,croatian,0,129329,romecroatian129329,1.0
2532,850,149,138,rome,39,croatian,0,129329,romecroatian129329,1.0
2533,804,123,98,rome,39,croatian,0,129329,romecroatian129329,1.0
2534,552,91,82,rome,39,croatian,0,129329,romecroatian129329,1.0
2535,759,154,147,rome,39,croatian,0,129329,romecroatian129329,1.0
2536,566,145,156,rome,39,croatian,0,129329,romecroatian129329,1.0
2537,913,140,94,rome,39,croatian,0,129329,romecroatian129329,1.0
2538,796,121,100,rome,39,croatian,0,129329,romecroatian129329,1.0
2539,48,64,92,rome,39,croatian,0,129329,romecroatian129329,1.0
2540,180,69,42,rome,39,croatian,0,129329,romecroatian129329,1.0
2541,298,125,108,rome,39,croatian,0,129329,romecroatian129329,1.0
2542,953,89,87,rome,39,croatian,0,129329,romecroatian129329,1.0
2543,469,62,84,rome,39,croatian,0,129329,romecroatian129329,1.0
2544,296,64,42,rome,39,croatian,0,129329,romecroatian129329,1.0
2545,897,218,197,rome,39,croatian,0,129329,romecroatian129329,1.0
2546,324,128,106,rome,39,croatian,0,129329,romecroatian129329,1.0
2547,51,124,101,rome,39,croatian,0,129329,romecroatian129329,1.0
2548,763,89,86,rome,39,croatian,0,129329,romecroatian129329,1.0
2549,341,94,76,rome,39,croatian,0,129329,romecroatian129329,1.0
2550,537,155,141,rome,39,croatian,0,129329,romecroatian129329,1.0
2551,536,99,82,rome,39,croatian,0,129329,romecroatian129329,1.0
2552,854,214,204,rome,39,croatian,0,129329,romecroatian129329,1.0
2553,513,72,41,rome,39,croatian,0,129329,romecroatian129329,1.0
2554,440,101,83,rome,39,croatian,0,129329,romecroatian129329,1.0
2555,725,139,139,rome,39,croatian,0,129329,romecroatian129329,1.0
2556,712,151,145,rome,39,croatian,0,129329,romecroatian129329,1.0
2557,555,132,99,rome,39,croatian,0,129329,romecroatian129329,1.0
2558,242,151,152,rome,39,croatian,0,129329,romecroatian129329,1.0
2559,929,217,209,rome,39,croatian,0,129329,romecroatian129329,1.0
2560,293,64,84,rome,39,croatian,0,129329,romecroatian129329,1.0
2561,668,94,80,rome,39,croatian,0,129329,romecroatian129329,1.0
2562,650,68,44,rome,39,croatian,0,129329,romecroatian129329,1.0
2563,543,149,146,rome,39,croatian,0,129329,romecroatian129329,1.0
2564,42,155,136,rome,39,croatian,0,129329,romecroatian129329,1.0
2565,934,69,43,rome,39,croatian,0,129329,romecroatian129329,1.0
2566,496,62,141,rome,39,croatian,0,129329,romecroatian129329,1.0
2567,380,69,40,rome,39,croatian,0,129329,romecroatian129329,1.0
2568,151,222,196,rome,39,croatian,0,129329,romecroatian129329,1.0
2569,473,215,202,rome,39,croatian,0,129329,romecroatian129329,1.0
2570,895,218,209,rome,39,croatian,0,129329,romecroatian129329,1.0
2571,739,151,144,rome,39,croatian,0,129329,romecroatian129329,1.0
2572,390,151,141,rome,39,croatian,0,129329,romecroatian129329,1.0
2573,636,92,100,rome,39,croatian,0,129329,romecroatian129329,1.0
2574,453,207,208,rome,39,croatian,0,129329,romecroatian129329,1.0
2575,328,65,42,rome,39,croatian,0,129329,romecroatian129329,1.0
2576,840,96,82,rome,39,croatian,0,129329,romecroatian129329,1.0
2577,114,130,100,rome,39,croatian,0,129329,romecroatian129329,1.0
2578,714,71,41,rome,39,croatian,0,129329,romecroatian129329,1.0
2579,364,122,101,rome,39,croatian,0,129329,romecroatian129329,1.0
2580,112,69,40,rome,39,croatian,0,129329,romecroatian129329,1.0
2581,286,96,81,rome,39,croatian,0,129329,romecroatian129329,1.0
2582,874,148,145,rome,39,croatian,0,129329,romecroatian129329,1.0
2583,129,90,81,rome,39,croatian,0,129329,romecroatian129329,1.0
2584,696,90,80,rome,39,croatian,0,129329,romecroatian129329,1.0
2585,816,64,39,rome,39,croatian,0,129329,romecroatian129329,1.0
2586,906,130,102,rome,39,croatian,0,129329,romecroatian129329,1.0
2587,774,152,137,rome,39,croatian,0,129329,romecroatian129329,1.0
2588,947,128,98,rome,39,croatian,0,129329,romecroatian129329,1.0
2589,178,222,200,rome,39,croatian,0,129329,romecroatian129329,1.0
2590,694,123,41,rome,39,croatian,0,129329,romecroatian129329,1.0
2591,601,57,80,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2592,459,83,102,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2593,416,85,104,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2594,44,44,40,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2595,637,61,43,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2596,337,83,104,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2597,665,56,76,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2598,871,81,104,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2599,597,137,196,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2600,107,45,43,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2601,287,136,206,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2602,201,81,98,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2603,883,99,138,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2604,923,45,82,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2605,208,63,40,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2606,145,81,110,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2607,590,80,108,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2608,764,60,41,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2609,802,80,87,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
2610,4,43,40,sofia,39,croatian,0,129330,sofiacroatian129330,1.0
